Iteration,Accuracy,AUC,F1,Recall,Precision
54,0.6396396396396397,0.6675211437958644,0.5620437956204379,0.47678018575851394,0.6844444444444444
55,0.6576576576576577,0.6866927222016627,0.583941605839416,0.4953560371517028,0.7111111111111111
56,0.6531531531531531,0.6800223848938072,0.6339144215530903,0.6191950464396285,0.6493506493506493
57,0.6711711711711712,0.7006562023305564,0.6736214605067065,0.6996904024767802,0.6494252873563219
58,0.6381381381381381,0.6716551282167001,0.5170340681362725,0.3993808049535604,0.7329545454545454
59,0.6351351351351351,0.6564911678957297,0.5573770491803279,0.47368421052631576,0.6769911504424779
60,0.5540540540540541,0.5229400030688967,0.28087167070217917,0.17956656346749225,0.6444444444444445
61,0.6486486486486487,0.6897977236007184,0.5880281690140844,0.5170278637770898,0.6816326530612244
62,0.6561561561561562,0.689590121762991,0.590339892665474,0.5108359133126935,0.6991525423728814
63,0.6621621621621622,0.7048533699193964,0.6676514032496308,0.6996904024767802,0.6384180790960452
64,0.6351351351351351,0.6603272888102609,0.5744308231173381,0.5077399380804953,0.6612903225806451
65,0.6441441441441441,0.6847159916598218,0.639269406392694,0.6501547987616099,0.6287425149700598
66,0.6681681681681682,0.6998618996470769,0.6310517529215359,0.5851393188854489,0.6847826086956522
67,0.6201201201201201,0.6287898618093855,0.5253283302063789,0.43343653250773995,0.6666666666666666
68,0.6096096096096096,0.6461201021762089,0.5859872611464969,0.5696594427244582,0.6032786885245902
69,0.6531531531531531,0.6817193042630586,0.6051282051282051,0.5479876160990712,0.6755725190839694
70,0.6276276276276276,0.643367121284604,0.5338345864661654,0.43962848297213625,0.6794258373205742
71,0.5720720720720721,0.5829820650064537,0.6611177170035673,0.8606811145510835,0.5366795366795367
72,0.6531531531531531,0.6920903699825796,0.6932270916334662,0.8080495356037152,0.6069767441860465
73,0.6216216216216216,0.6588650497793102,0.6727272727272727,0.8018575851393189,0.5794183445190156
74,0.5585585585585585,0.5854823132260423,0.6287878787878788,0.7708978328173375,0.5309168443496801
75,0.6186186186186187,0.6587025787758714,0.6422535211267606,0.7058823529411765,0.5891472868217055
76,0.6336336336336337,0.6931193530043596,0.6887755102040816,0.8359133126934984,0.5856832971800434
77,0.6531531531531531,0.6762313948135645,0.5698324022346368,0.47368421052631576,0.7149532710280374
78,0.6456456456456456,0.6730722364133623,0.5740072202166066,0.49226006191950467,0.6883116883116883
79,0.6321321321321322,0.6634954733773208,0.5471349353049907,0.4582043343653251,0.6788990825688074
80,0.5990990990990991,0.6234824756970456,0.47544204322200395,0.3746130030959752,0.6505376344086021
81,0.6381381381381381,0.6694166388359855,0.5908319185059422,0.5386996904024768,0.6541353383458647
82,0.6606606606606606,0.6967478720811632,0.6937669376693767,0.7925696594427245,0.6168674698795181
83,0.6471471471471472,0.6941663883598552,0.6628407460545195,0.7151702786377709,0.6176470588235294
84,0.6246246246246246,0.664975764741987,0.6189024390243902,0.628482972136223,0.6096096096096096
85,0.6591591591591591,0.7022718861980882,0.6391096979332274,0.6222910216718266,0.6568627450980392
86,0.6231231231231231,0.6415167570787714,0.5009940357852882,0.39009287925696595,0.7
87,0.6456456456456456,0.6633510547075974,0.5613382899628253,0.4674922600619195,0.7023255813953488
88,0.575075075075075,0.582557835164141,0.616010854816825,0.7027863777089783,0.5483091787439613
89,0.6171171171171171,0.6263979275920895,0.5321100917431193,0.44891640866873067,0.6531531531531531
90,0.6246246246246246,0.6439899267977868,0.5155038759689922,0.4117647058823529,0.689119170984456
91,0.5645645645645646,0.5809511774634666,0.6243523316062176,0.7461300309597523,0.5367483296213809
92,0.6576576576576577,0.700854778001426,0.6262295081967213,0.5913312693498453,0.6655052264808362
93,0.6441441441441441,0.6689021473250955,0.6095551894563426,0.5727554179566563,0.6514084507042254
94,0.6561561561561562,0.6853387971730046,0.6202321724709785,0.5789473684210527,0.6678571428571428
95,0.6111111111111112,0.628834992643674,0.49903288201160534,0.3993808049535604,0.6649484536082474
96,0.6336336336336337,0.6264972154275243,0.5307692307692308,0.42724458204334365,0.700507614213198
97,0.6606606606606606,0.6756537201346704,0.6233333333333334,0.5789473684210527,0.6750902527075813
98,0.6921921921921922,0.7330691675166306,0.6879756468797564,0.6996904024767802,0.6766467065868264
99,0.6006006006006006,0.6215328236557782,0.5969696969696969,0.6099071207430341,0.5845697329376854
