train_w_distance,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,val_w_distance,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,iteration
0.9372750401496888,0.7490147945279151,0.7499532185628742,0.3623696705079569,0.605485568489874,0.2585543563378843,0.6224808692932129,0.7481236236829067,0.6805826967489785,0.3311011904761904,0.7085987261146497,0.2160194174757281,0.6913050934659578,0.6636636636636637,0.6083916083916084,0.5386996904024768,0.6987951807228916,90
1.041536948281134,0.7341090401746846,0.7320265718562874,0.3446445324119626,0.6005582137161084,0.2416647947886917,0.782122015953064,0.745652461864315,0.7429383549475929,0.3490778227620333,0.6178343949044586,0.2432601880877743,0.657583334085514,0.6306306306306306,0.5669014084507042,0.4984520123839009,0.6571428571428571,91
0.8545016262702599,0.7531224757761872,0.7200411676646706,0.3525058426382758,0.6496769562096195,0.2418708240534521,0.6042467355728149,0.7572340627415917,0.6763190620003553,0.329654157468727,0.7133757961783439,0.2143540669856459,0.7170567475110345,0.6741741741741741,0.6726998491704375,0.6904024767801857,0.6558823529411765,92
0.9480211823286412,0.7727202549379186,0.7247286676646707,0.3642139384116694,0.6720631629316532,0.2497925065212236,0.8597059845924377,0.7720853918388297,0.7162906377686978,0.3526550466153222,0.6926751592356688,0.2365415986949429,0.7215247001056062,0.6696696696696697,0.6686746987951807,0.6873065015479877,0.6510263929618768,93
1.3803086673428198,0.7555545715306274,0.7428143712574851,0.3626118814636182,0.6237734343837256,0.2555980517145566,0.9238041639328004,0.7598451647250167,0.6983478415349085,0.3398133748055987,0.695859872611465,0.2247942386831275,0.6845896253238137,0.6591591591591591,0.6247933884297522,0.5851393188854489,0.6702127659574468,94
0.7366019448834265,0.7705752732472344,0.7118263473053892,0.3579855755200734,0.6848233511444294,0.242331028643996,0.7766650319099426,0.7791944795754223,0.7496891099662463,0.3695749440715884,0.6576433121019108,0.2570006222775358,0.7086894908339276,0.6696696696696697,0.6994535519125683,0.7925696594427245,0.6259168704156479,95
0.9109280112974658,0.7684883362345063,0.7240456586826347,0.3631456210053549,0.6702534672405548,0.2490374933364923,0.7276591658592224,0.7777688092954658,0.7617694084206786,0.3823122984799632,0.660828025477707,0.2689565780946208,0.7152063833052017,0.6726726726726727,0.653968253968254,0.6377708978328174,0.6710097719869706,96
1.1668045553618562,0.7830706073826423,0.7293132485029941,0.3722524790070952,0.6840510366826156,0.2557009568664858,0.9702163338661194,0.7926784069937605,0.729436844910286,0.3704009921455147,0.7133757961783439,0.2501395868230039,0.68658440819937,0.6336336336336337,0.6746666666666666,0.7832817337461301,0.5925058548009368,97
0.7145140683936502,0.7617536780331348,0.7038547904191617,0.3502483885535985,0.6803030303030303,0.2358323657875822,0.705695390701294,0.7681126195143138,0.6958607212648783,0.3410315627405696,0.7054140127388535,0.2248730964467005,0.6671059401204091,0.6156156156156156,0.654054054054054,0.7492260061919505,0.580335731414868,98
1.0871804610697808,0.7603959968786258,0.7356193862275449,0.3622740301067503,0.640082941223383,0.25262826565942714,0.960830807685852,0.7687774547001428,0.6416770296677918,0.3242881072026801,0.7707006369426752,0.20534577853203226,0.7228786251342642,0.6816816816816816,0.676829268292683,0.6873065015479877,0.6666666666666666,99
