fold,metric,value,nz,d_dim,lr,lr_adv,lam,batch_size,TX_drug_feat_data_test,TX_drug_adj_data_test,TX_gexpr_data_test,TY_test
1,auc_val,0.6592591434627914,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6341997747649881,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6598075323749555,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6504461200922242,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6469960543511564,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6343339604837726,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6443075730195156,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6387979419688063,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6502942040857163,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6470116537628131,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6626911075955304,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6565352816186985,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6361098778787291,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6429789894077523,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6362705684645579,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.5998242189469811,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6691777364742488,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6255839181862285,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6478862952120237,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6340594034721971,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6247819193472722,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6362494265678345,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6439278864139762,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6452459256978953,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6706836657739563,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6476803555500928,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6618630530697561,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6521289143372699,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6686480484082636,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6550529942278345,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6591415727935108,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6503337429400804,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6670144476576743,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6573772619524848,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6762156994317136,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6608372599749863,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.674267967529884,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6580981699843808,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6587425252819163,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6532124619545961,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6729125717780773,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6587083503505347,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6544114939935036,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6494021719305861,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6602965540584675,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6528983643975609,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6673731153615478,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6520742927732797,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.664364819686344,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6594196324510717,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6628369190206709,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6633120197697072,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6701121133484955,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6647276207817567,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6587585584408643,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6563350221874772,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6061089649251902,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.5952178580645502,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.5965998283051263,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.5892672097065264,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.629609700760363,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6238500641602085,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6247841550159431,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6224403923894838,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6314563404464066,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6147820896040284,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6401152808437577,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6366636602029345,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6305629139072848,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6400237381927819,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6443598233995584,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6247536297969645,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6216519499632083,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6361605478034333,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6404764532744665,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6369901540552185,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6454960755457444,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6378779731201305,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6554065489330391,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6397101032550803,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6436868408143243,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6427952998463153,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6539689109639439,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6398851306442148,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6365519990188865,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6362494169289602,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6575840078489085,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6463131735725756,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6598270787343636,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6370493687086198,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6605224429727742,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6441680449631573,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6535363012018641,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.646973339168051,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6561632327691931,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6504007526107014,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6596063281824872,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.647930839170644,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.643752146185921,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6482224100495941,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6666856757419672,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6605345202099706,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6550686779494727,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6476812395060179,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6680114054451802,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6448924697724753,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6537144346333089,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6430609761007585,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6625962717684573,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6475235262740981,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6827529433406917,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6501747256584165,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6730898945302919,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6505294478337291,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6825447633063526,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6510744253703485,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6868242580328672,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6610097696634845,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6856849399067941,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6495841231370603,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6706386436104979,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6548034516674064,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6511301201864116,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6671286093240637,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6818687147412313,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6673131600889841,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6567010056414029,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6494590109663088,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6631009320578857,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.655203268441428,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.670794701986755,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6655225886458919,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6684550527348541,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6623290990141609,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6835246504782929,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6638750799939993,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6749396001962228,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6679534656743121,256,256,0.001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.5753136857857137,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.5891142126319845,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.610343168983557,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.623617065424211,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6195016656670684,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6331719353972814,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6239024708879402,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6427814356628812,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6449563838694544,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6473661389359202,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6478049417758802,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6378792829112581,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.644072184844508,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6440607175939278,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6476184820755221,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6405818506693147,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6576403940594178,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6538347684947986,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6554177231726652,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6471615904910445,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6371123093093272,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6453734115391242,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6573743623850214,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6514245912047139,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.653440003325396,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6510903179051826,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6577253104197719,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6453363590763241,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6443839407129411,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6499711685892006,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6582086804710187,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6517561430037976,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6587365870748986,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6517161098500315,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6512728546742597,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6546446681777003,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6619257011537937,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6604905571710193,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6623452354795993,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6404259475722615,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6722566968129642,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6607158290760113,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6729965974073788,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6617833287904304,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6604384772061924,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6552572296247035,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.661311393637805,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6620269796594821,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6618197041585264,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6659335109401019,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.671505513625216,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6618339651926927,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6670824401280278,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6578706711884573,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6661017452390425,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6601573559777251,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6666670625471346,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6631293051545172,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.672548262777537,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6621834247003475,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6552692679972209,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6722056033974129,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.662420650708725,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6666276584935885,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.5924738662314973,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.5866434672302129,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.629673242959689,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6198392811431075,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6410394312702331,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6312993192431712,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_val,0.6300270867570864,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
1,auc_TEST,0.6217997393203138,256,256,0.0001,0.0001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
