Epoch,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,Train W_distance,Train critic_loss,Train gen_loss,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Val W_distance,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,Train total_loss,Val critic_loss,Val gen_loss,Val total_loss,Test W_distance,Test critic_loss,Test gen_loss,Test total_loss,Iteration
5,0.7548009561733457,0.6989708083832336,0.3447517412732679,0.6750677939065242,0.2314845202931845,1.2134122623654895,-1.179068281233846,0.3112312436639192,0.7648874683661994,0.6560667969443951,0.3310297166551486,0.7627388535031847,0.2113857016769638,0.7460751533508301,0.6490175017375373,0.6156156156156156,0.6444444444444444,0.718266253869969,0.5843828715365239,0.311113336835796,-0.7460751533508301,0.3022480607032776,0.3021734654903412,1.1306540966033936,-1.1306540966033936,1.1184394359588623,1.1183264255523682,55
6,0.7663928446511619,0.7489427395209581,0.3707820377535467,0.6303117276568604,0.2626403561225168,1.0556958641120773,-1.0248962856048418,0.3057320153463386,0.7765660243747429,0.7170012435601351,0.3527021535960991,0.6910828025477707,0.2367703218767048,0.9496244192123412,0.7108106400454919,0.6756756756756757,0.6727272727272727,0.6873065015479877,0.658753709198813,0.3056295257177779,-0.9496244192123412,0.294051319360733,0.2939563691616058,1.2694913148880005,-1.2694913148880005,1.1311753988265991,1.1310484409332275,56
5,0.7496912572158323,0.7392028443113773,0.3581264680145535,0.6200956937799043,0.2517645535193939,0.7033130228876354,-0.6874118673297281,0.3141041613802938,0.7619138592663632,0.6976372357434714,0.3408210689388071,0.7006369426751592,0.22517911975435,0.5979636311531067,0.7106120643746221,0.6711711711711712,0.6572769953051643,0.6501547987616099,0.6645569620253164,0.3140354201935612,-0.5979636311531067,0.3007639646530151,0.3007041811943054,0.860187828540802,-0.860187828540802,1.1746485233306885,1.1745624542236328,57
6,0.7494803193538933,0.727123877245509,0.3524788526009635,0.6328125,0.2442687017263132,0.7458640339934898,-0.7282516906372534,0.3141848281115115,0.7599967267692957,0.7367205542725174,0.351138353765324,0.6385350318471338,0.2421497584541062,0.6375333666801453,0.6578180144238146,0.6231231231231231,0.5983999999999999,0.5789473684210527,0.6192052980132451,0.3141120029424476,-0.6375333666801453,0.302347719669342,0.3022839725017547,0.7696777582168579,-0.7696777582168579,1.2145649194717407,1.214487910270691,58
5,0.7516210318740619,0.7435815868263473,0.3609569556498624,0.6170772542453958,0.255083544804403,0.5383980340586451,-0.5225441874099706,0.3143037870437085,0.7605453431606672,0.7404512346775626,0.3606126914660831,0.6560509554140127,0.2486421243210621,0.1485687494277954,0.6189423137676123,0.6036036036036037,0.5510204081632654,0.5015479876160991,0.6113207547169811,0.3142515326249673,-0.1485687494277954,0.3052902221679687,0.3052753508090973,0.3634013533592224,-0.3634013533592224,1.1934880018234253,1.1934516429901123,59
8,0.7806031139192828,0.7426459580838324,0.3776641476989909,0.6655502392344498,0.2636300461178849,1.159277511499599,-1.1047094402734392,0.300312565508003,0.7872380937825173,0.7198436667258838,0.3638563937071399,0.7181528662420382,0.2436520799567801,0.90837299823761,0.6864399895296465,0.6561561561561562,0.5858951175406872,0.5015479876160991,0.7043478260869566,0.3002020945639757,-0.90837299823761,0.2909145057201385,0.2908236682415008,0.7478662729263306,-0.7478662729263306,1.3002294301986694,1.300154685974121,60
6,0.7510157372716038,0.7332990269461078,0.3545501890723003,0.6242723865720436,0.2475807981784833,0.8706151157082198,-0.8501981703419529,0.313440171865646,0.7617780584010586,0.7031444306271096,0.3423848878394332,0.6926751592356688,0.2273915316257187,0.6555878520011902,0.6930832483369287,0.6696696696696697,0.676470588235294,0.7120743034055728,0.6442577030812325,0.3133551520486117,-0.6555878520011902,0.3000304102897644,0.2999648451805115,0.9469454884529114,-0.9469454884529114,1.1828371286392212,1.182742476463318,61
6,0.7605755334736666,0.731184505988024,0.3605243829152663,0.6458017701937645,0.2500617512659009,1.2893251742431504,-1.24090015440287,0.3087616769675009,0.7714821685344461,0.6676141410552496,0.3348738002132954,0.75,0.2155606407322654,0.994417667388916,0.7093664533482567,0.6696696696696697,0.6258503401360545,0.5696594427244582,0.6943396226415094,0.3086375869520606,-0.994417667388916,0.2972809374332428,0.297181487083435,1.2237673997879028,-1.2237673997879028,1.2479802370071411,1.2478578090667725,62
6,0.7554371591137594,0.7171594311377245,0.350227839394721,0.6494738520408163,0.2397586815773984,0.5838888594490326,-0.5734884329251722,0.3112568044376944,0.768903862539594,0.7100728370936223,0.3482428115015974,0.6942675159235668,0.232409381663113,0.5193578004837036,0.6488550307340981,0.6261261261261262,0.5345794392523364,0.4427244582043343,0.6745283018867925,0.311199455594402,-0.5193578004837036,0.2979104220867157,0.2978584766387939,0.6746770143508911,-0.6746770143508911,1.2655580043792725,1.2654905319213867,63
7,0.7645196631252253,0.716944236526946,0.3588156751372316,0.674932227714878,0.2443636153690713,0.5641659463237145,-0.5538009281242322,0.3103078119233697,0.7696766379208234,0.7235743471309292,0.3554266777133388,0.6831210191082803,0.2402015677491601,0.5871735215187073,0.6727563205733421,0.6396396396396397,0.5774647887323943,0.5077399380804953,0.6693877551020408,0.3102524318305578,-0.5871735215187073,0.3052345216274261,0.3051758110523224,0.5757995247840881,-0.5757995247840881,1.0628893375396729,1.0628317594528198,64
6,0.756356677819845,0.7164296407185629,0.3507005441535627,0.652555210077334,0.239783213710268,0.5483549481202028,-0.5358122548077278,0.3107859807635496,0.7587119518771405,0.7790015988630308,0.3736153071500503,0.5907643312101911,0.2731958762886597,0.3956789970397949,0.6691007229959653,0.6261261261261262,0.6753585397653195,0.8018575851393189,0.5833333333333334,0.3107323995380686,-0.3956789970397949,0.3041219115257263,0.3040823340415954,0.4852987229824066,-0.4852987229824066,1.142925500869751,1.1428769826889038,65
6,0.7621313212457876,0.7186283682634731,0.3567410322773844,0.6648329745674878,0.243773386342376,0.6456646714381828,-0.6270121361859544,0.3100756429805013,0.7739770517234132,0.7324569195238941,0.3602378929481733,0.6751592356687898,0.2456546929316338,0.61423259973526,0.652510628311475,0.6186186186186187,0.6462395543175488,0.718266253869969,0.5873417721518988,0.3100129417668825,-0.61423259973526,0.2983589470386505,0.2982975244522095,0.736762523651123,-0.736762523651123,1.172299861907959,1.1722261905670166,66
6,0.7582340822958319,0.7280220808383233,0.3568378432196827,0.6429083951207845,0.246952900104122,0.7064582916077026,-0.6926882672441488,0.3109056157444765,0.7649148514246196,0.6640611120980636,0.332038149063935,0.7484076433121019,0.2133454380390377,0.2181891202926635,0.7023802002003809,0.6681681681681682,0.6382978723404256,0.6037151702786377,0.6770833333333334,0.3108363469177522,-0.2181891202926635,0.3100014925003052,0.3099796772003174,0.4517323970794678,-0.4517323970794678,1.1622004508972168,1.162155270576477,67
6,0.7551393013046095,0.7147455089820359,0.3497973981659202,0.6538829532769893,0.2387620822173052,0.9480129606709508,-0.9204921465857836,0.3109700336606202,0.7629846642136542,0.7196660152780245,0.349009900990099,0.6735668789808917,0.2355233853006681,0.6284680962562561,0.7145113684571573,0.6786786786786787,0.6907514450867052,0.739938080495356,0.6476964769647696,0.3108779844459612,-0.6284680962562561,0.3083125054836273,0.3082496523857116,0.8641266822814941,-0.8641266822814941,1.0894310474395752,1.0893446207046509,68
6,0.7562550446580005,0.7071201347305389,0.3486818834397952,0.66796875,0.2359151955401638,0.9291816850622258,-0.9067592701735254,0.3109857258147108,0.7684593654517503,0.792147806004619,0.3809523809523809,0.5732484076433121,0.2852614896988906,0.5740654468536377,0.7028766393775555,0.6756756756756757,0.6746987951807228,0.6934984520123839,0.656891495601173,0.3108950498876938,-0.5740654468536377,0.2975062429904938,0.2974488437175751,0.7486348152160645,-0.7486348152160645,1.2056504487991333,1.2055755853652954,69
6,0.7594373189173911,0.7415886976047904,0.3642181349416449,0.6308612440191388,0.2560111323258147,0.4098666065378103,-0.3916945972942752,0.3110472059356952,0.7610600491366695,0.7203766210694618,0.3463455149501661,0.6640127388535032,0.2342696629213483,0.3919572234153747,0.6462915993465056,0.6216216216216216,0.608695652173913,0.6068111455108359,0.6105919003115264,0.3110080364759657,-0.3919572234153747,0.3058105111122131,0.3057713210582733,0.4469204545021057,-0.4469204545021057,1.1950706243515017,1.19502592086792,70
5,0.7489003978387068,0.7224083083832336,0.3503470625588473,0.6381620931716656,0.2414511212386442,0.8960814025587664,-0.8759203687087147,0.3158400729923191,0.7565486902619476,0.626399005151892,0.3183144246353322,0.7818471337579618,0.1998371998371998,0.5593643188476562,0.5875041746021716,0.5690690690690691,0.4427184466019417,0.3529411764705882,0.59375,0.3157524809554485,-0.5593643188476562,0.3086123168468475,0.3085563778877258,0.8593555092811584,-0.8593555092811584,1.085845112800598,1.085759162902832,71
6,0.7540355003474608,0.7215288173652694,0.3514131927041339,0.6427774234693877,0.2418053681211576,0.7605969814483277,-0.7371344172903253,0.3127140690466601,0.7670746105555959,0.6717001243560135,0.3371592539454806,0.7484076433121019,0.2175925925925926,0.373192548751831,0.6728014514076308,0.6486486486486487,0.572992700729927,0.4860681114551083,0.6977777777777778,0.3126403556049312,-0.373192548751831,0.2998638153076172,0.2998265027999878,0.6096934080123901,-0.6096934080123901,1.2765343189239502,1.2764734029769895,72
8,0.769113862779355,0.7388566616766467,0.3685722688505305,0.649549477713101,0.2572800202135051,0.9317243384743878,-0.9037838064892564,0.3060610287917588,0.7743569120570791,0.6660152780245159,0.3380281690140845,0.7643312101910829,0.2169981916817359,0.923136830329895,0.7043117999079331,0.6696696696696697,0.6696696696696697,0.6904024767801857,0.6501457725947521,0.3059706504111099,-0.923136830329895,0.2959465086460113,0.2958541810512543,1.0999475717544556,-1.0999475717544556,1.1606436967849731,1.1605336666107178,73
5,0.7541707004753513,0.7434880239520958,0.3617655275165286,0.6195678175584084,0.2554660529344074,0.5789667051709341,-0.5691615802392052,0.3139661519291872,0.7619226154769045,0.6768520163439332,0.3387858960378044,0.7420382165605095,0.2195007065473386,0.3619371652603149,0.6689924089936726,0.6351351351351351,0.6009852216748769,0.56656346749226,0.6398601398601399,0.3139092357711631,-0.3619371652603149,0.304646223783493,0.3046100437641144,0.5955178737640381,-0.5955178737640381,1.1672283411026,1.1671687364578247,74
5,0.7499444739526686,0.7052114520958084,0.3433989788475565,0.6568604002232321,0.2324643078833023,0.482178575478628,-0.4676243712300222,0.3144974338258812,0.7619549338539934,0.7390300230946882,0.3559842174484874,0.6464968152866242,0.2456140350877192,0.2825350761413574,0.7006291238299831,0.6576576576576577,0.6586826347305389,0.6811145510835913,0.6376811594202898,0.3144506713887579,-0.2825350761413574,0.3031411170959472,0.3031128644943237,0.4768779873847961,-0.4768779873847961,1.173826813697815,1.1737791299819946,75
7,0.7577647198734037,0.720377994011976,0.3563767928672955,0.6596508012437216,0.2441356112242188,0.4075894442905566,-0.4010718733510058,0.3122049600421311,0.7624818985247538,0.6949724640255818,0.3439052350019106,0.7165605095541401,0.2262443438914027,0.3253497183322906,0.6814214407567538,0.6516516516516516,0.546875,0.4334365325077399,0.7407407407407407,0.3121648528547963,-0.3253497183322906,0.3058559894561767,0.3058234453201294,0.5635209679603577,-0.5635209679603577,1.3289144039154053,1.3288580179214478,76
4,0.7479207574557261,0.7198259730538922,0.3477597961272897,0.6366028708133972,0.2392196817596116,0.7667822201094942,-0.7480189129816156,0.3156044950028379,0.7548506222322415,0.7486232012790904,0.3565256934970441,0.6242038216560509,0.2495225970719287,0.4363287687301636,0.6747240249483253,0.6501501501501501,0.6409861325115562,0.6439628482972136,0.6380368098159509,0.3155296931115398,-0.4363287687301636,0.3077538907527923,0.3077102601528168,0.6534034013748169,-0.6534034013748169,1.111137628555298,1.111072301864624,77
5,0.7507320573399527,0.7555857035928144,0.3621847303269282,0.5913258391134497,0.2610332934468923,0.8047452412679523,-0.7870243533754242,0.3123117590378858,0.7647710903679137,0.6995914016699236,0.3412543825477211,0.697452229299363,0.2258896338318721,0.6147522926330566,0.6389262471906056,0.6201201201201201,0.6370157819225252,0.6873065015479877,0.5935828877005348,0.3122330566025483,-0.6147522926330566,0.2999511957168579,0.2998897135257721,0.8677859902381897,-0.8677859902381897,1.1035447120666504,1.1034579277038574,78
8,0.7687419690322959,0.7228012724550898,0.3612255018218667,0.667969061478351,0.247547281323877,0.807751257797915,-0.781645388820928,0.3050258318821113,0.7765513776225647,0.7429383549475929,0.3650724001755155,0.6624203821656051,0.2519685039370078,0.6516238451004028,0.6938233940192617,0.6501501501501501,0.6464339908952959,0.6594427244582043,0.6339285714285714,0.3049476673432287,-0.6516238451004028,0.2978706955909729,0.2978055477142334,0.7722203135490417,-0.7722203135490417,1.1246858835220337,1.1246086359024048,79
6,0.7509728056836664,0.7387911676646707,0.3586197390185627,0.6221106328710346,0.2519204699502937,0.7178836024806885,-0.701898316123863,0.3128690813115971,0.7526682561576856,0.7777580387280156,0.3697732997481108,0.5843949044585988,0.2704495210022107,0.677520215511322,0.638881116356317,0.6246246246246246,0.5210727969348659,0.4210526315789473,0.6834170854271356,0.3127988914799845,-0.677520215511322,0.3049159049987793,0.304848164319992,1.0125221014022827,-1.0125221014022827,1.1680868864059448,1.1679856777191162,80
6,0.7604943003105324,0.718562874251497,0.3571550692426056,0.6661352040816326,0.2439850502219107,0.5069918047346754,-0.4957149398831015,0.3112640190802648,0.7580751365650436,0.7727837981879553,0.3702609551944854,0.5987261146496815,0.2679971489665003,0.3796431720256805,0.6743720044408742,0.6441441441441441,0.6279434850863422,0.6191950464396285,0.6369426751592356,0.3112144475862764,-0.3796431720256805,0.3039850294589996,0.3039470613002777,0.5077586770057678,-0.5077586770057678,1.2394174337387085,1.23936665058136,81
6,0.753389479714478,0.7436751497005988,0.3601756270727265,0.6148632485447731,0.2546817716418403,0.4417782688212252,-0.427186781573416,0.3132420601245172,0.7601210649589827,0.6256883993604548,0.3192245557350565,0.7866242038216561,0.2002432103769761,0.5026333332061768,0.6459666573396277,0.6096096096096096,0.6187683284457478,0.653250773993808,0.5877437325905293,0.31319934144636,-0.5026333332061768,0.3064939677715301,0.3064436912536621,0.4690292179584503,-0.4690292179584503,1.2070086002349854,1.206961750984192,82
7,0.76180894188581,0.6935348053892215,0.3484833416210841,0.6983975125568046,0.2321636806954309,0.3555356479333546,-0.3392576462466515,0.3106756142513481,0.7633917484019119,0.6976372357434714,0.3408210689388071,0.7006369426751592,0.22517911975435,0.3509331941604614,0.6861150475227685,0.6531531531531531,0.624390243902439,0.5944272445820433,0.6575342465753424,0.3106416884867236,-0.3509331941604614,0.3025611937046051,0.3025260865688324,0.2302156686782837,-0.2302156686782837,1.2691377401351929,1.2691147327423096,83
6,0.7579139872357579,0.7461077844311377,0.3644964871194379,0.6203762755102041,0.2580580978909669,0.8291519185026249,-0.810995200943358,0.309768623666849,0.7604210049709803,0.6399005151891988,0.3195703256126217,0.7579617834394905,0.2024670353041259,0.7119975686073303,0.6918286111437056,0.6396396396396397,0.6685082872928176,0.7492260061919505,0.6034912718204489,0.3096875241467547,-0.7119975686073303,0.3086939454078674,0.3086227476596832,0.9395264387130736,-0.9395264387130736,1.0180319547653198,1.0179380178451538,84
5,0.7519059294777041,0.7305295658682635,0.3528010606503224,0.6258470860240771,0.2456348958007384,1.696088103191581,-1.6297257558359,0.3133841707499441,0.762977340837565,0.6928406466512702,0.3403281190385349,0.7101910828025477,0.2237832413447064,1.1842896938323977,0.6860338120210491,0.6516516516516516,0.6282051282051281,0.6068111455108359,0.6511627906976745,0.3132211981743608,-1.1842896938323977,0.2992556393146515,0.2991372048854828,1.6729614734649658,-1.6729614734649658,1.1902103424072266,1.1900430917739868,85
8,0.7719936504225275,0.7391560628742515,0.3708334273656654,0.6551834130781499,0.2586006106197476,1.0660361373495912,-1.018579146138833,0.3041171519877668,0.7788388182236164,0.713981168946527,0.3590764331210191,0.7181528662420382,0.239384288747346,0.9026178121566772,0.7269945572213847,0.6831831831831832,0.6874074074074074,0.718266253869969,0.6590909090909091,0.3040152940731532,-0.9026178121566772,0.3028795421123504,0.3027892708778381,1.1641559600830078,-1.1641559600830078,1.04877507686615,1.0486586093902588,86
6,0.7599265612182161,0.710001871257485,0.3512297226582941,0.6688456632653061,0.238142544917828,0.4974116940608995,-0.4882199397210232,0.3107672082806775,0.764608384055673,0.7983656066796945,0.3894566971490048,0.5764331210191083,0.2940698619008935,0.4999961853027344,0.6834523282997409,0.6456456456456456,0.632398753894081,0.628482972136223,0.6363636363636364,0.3107183862867052,-0.4999961853027344,0.3092205226421356,0.309170514345169,0.4538819789886474,-0.4538819789886474,1.0349421501159668,1.034896731376648,87
6,0.7551210631699888,0.7359094311377246,0.3591408591408591,0.6305509048871881,0.2510713945589028,0.3648878837238529,-0.3484080573488138,0.3126163657732352,0.7656538755943079,0.6500266477171789,0.3285616905248807,0.767515923566879,0.2090199479618386,0.2767724990844726,0.6251974474000126,0.5975975975975976,0.6464379947229552,0.7585139318885449,0.5632183908045977,0.312581524967501,-0.2767724990844726,0.3038546741008758,0.3038269877433777,0.0955786705017089,-0.0955786705017089,1.1228214502334597,1.1228119134902954,88
3,0.733959944087788,0.7305482784431138,0.3448966129068948,0.6044972490232039,0.241279439847231,0.7720883118892145,-0.6436724656713223,0.3208859975109557,0.7424206241554236,0.772606146740096,0.3606393606393606,0.5748407643312102,0.2627365356622999,0.3745604753494262,0.7122728790764427,0.6606606606606606,0.6994680851063829,0.8142414860681114,0.6130536130536131,0.3208216302643883,-0.3745604753494262,0.311568021774292,0.3115305602550506,0.5979079008102417,-0.5979079008102417,1.0703226327896118,1.070262789726257,89
5,0.7490147945279151,0.7499532185628742,0.3623696705079569,0.605485568489874,0.2585543563378843,0.9372750401496888,-0.9143383881735232,0.3145531864223366,0.7481236236829067,0.6805826967489785,0.3311011904761904,0.7085987261146497,0.2160194174757281,0.6224808692932129,0.6913050934659578,0.6636636636636637,0.6083916083916084,0.5386996904024768,0.6987951807228916,0.3144617525835191,-0.6224808692932129,0.3060263693332672,0.3059641122817993,0.90403950214386,-0.90403950214386,1.152745485305786,1.1526551246643066,90
3,0.7341090401746846,0.7320265718562874,0.3446445324119626,0.6005582137161084,0.2416647947886917,1.041536948281134,-1.005688394648497,0.3195851956120508,0.745652461864315,0.7429383549475929,0.3490778227620333,0.6178343949044586,0.2432601880877743,0.782122015953064,0.657583334085514,0.6306306306306306,0.5669014084507042,0.4984520123839009,0.6571428571428571,0.3194846267725862,-0.782122015953064,0.308645486831665,0.3085672855377197,1.05047869682312,-1.05047869682312,1.072759747505188,1.0726547241210938,91
5,0.7531224757761872,0.7200411676646706,0.3525058426382758,0.6496769562096195,0.2418708240534521,0.8545016262702599,-0.8352092702588635,0.313490326747209,0.7572340627415917,0.6763190620003553,0.329654157468727,0.7133757961783439,0.2143540669856459,0.6042467355728149,0.7170567475110345,0.6741741741741741,0.6726998491704375,0.6904024767801857,0.6558823529411765,0.3134068058201831,-0.6042467355728149,0.3035597503185272,0.303499311208725,0.7944306135177612,-0.7944306135177612,1.149941086769104,1.1498616933822632,92
8,0.7727202549379186,0.7247286676646707,0.3642139384116694,0.6720631629316532,0.2497925065212236,0.9480211823286412,-0.9170293010146676,0.3041591921430862,0.7720853918388297,0.7162906377686978,0.3526550466153222,0.6926751592356688,0.2365415986949429,0.8597059845924377,0.7215247001056062,0.6696696696696697,0.6686746987951807,0.6873065015479877,0.6510263929618768,0.3040674892129843,-0.8597059845924377,0.2947040200233459,0.2946180403232574,1.0654447078704834,-1.0654447078704834,1.104464411735535,1.1043578386306765,93
5,0.7555545715306274,0.7428143712574851,0.3626118814636182,0.6237734343837256,0.2555980517145566,1.3803086673428198,-1.3338789450751989,0.3109279165724794,0.7598451647250167,0.6983478415349085,0.3398133748055987,0.695859872611465,0.2247942386831275,0.9238041639328004,0.6845896253238137,0.6591591591591591,0.6247933884297522,0.5851393188854489,0.6702127659574468,0.3107945286779721,-0.9238041639328004,0.3091449737548828,0.3090525865554809,1.2519785165786743,-1.2519785165786743,1.0866631269454956,1.0865379571914673,94
8,0.7705752732472344,0.7118263473053892,0.3579855755200734,0.6848233511444294,0.242331028643996,0.7366019448834265,-0.7117831912449377,0.3053942210481552,0.7791944795754223,0.7496891099662463,0.3695749440715884,0.6576433121019108,0.2570006222775358,0.7766650319099426,0.7086894908339276,0.6696696696696697,0.6994535519125683,0.7925696594427245,0.6259168704156479,0.3053230427290308,-0.7766650319099426,0.2922316193580627,0.2921539545059204,1.046088695526123,-1.046088695526123,1.197112798690796,1.1970081329345703,95
6,0.7684883362345063,0.7240456586826347,0.3631456210053549,0.6702534672405548,0.2490374933364923,0.9109280112974658,-0.8786689660707099,0.3054661840021967,0.7777688092954658,0.7617694084206786,0.3823122984799632,0.660828025477707,0.2689565780946208,0.7276591658592224,0.7152063833052017,0.6726726726726727,0.653968253968254,0.6377708978328174,0.6710097719869706,0.3053783171055894,-0.7276591658592224,0.2947507798671722,0.2946780025959015,0.9108566045761108,-0.9108566045761108,1.148589849472046,1.148498773574829,96
9,0.7830706073826423,0.7293132485029941,0.3722524790070952,0.6840510366826156,0.2557009568664858,1.1668045553618562,-1.1138922486253484,0.3000718851289349,0.7926784069937605,0.729436844910286,0.3704009921455147,0.7133757961783439,0.2501395868230039,0.9702163338661194,0.68658440819937,0.6336336336336337,0.6746666666666666,0.7832817337461301,0.5925058548009368,0.2999604959040725,-0.9702163338661194,0.2887874543666839,0.2886904180049896,1.2654136419296265,-1.2654136419296265,1.0931297540664673,1.0930031538009644,97
6,0.7617536780331348,0.7038547904191617,0.3502483885535985,0.6803030303030303,0.2358323657875822,0.7145140683936502,-0.6994344606733474,0.3093880930346643,0.7681126195143138,0.6958607212648783,0.3410315627405696,0.7054140127388535,0.2248730964467005,0.705695390701294,0.6671059401204091,0.6156156156156156,0.654054054054054,0.7492260061919505,0.580335731414868,0.3093181495885968,-0.705695390701294,0.3009890019893646,0.3009184300899505,0.8631725311279297,-0.8631725311279297,1.296120047569275,1.29603374004364,98
6,0.7603959968786258,0.7356193862275449,0.3622740301067503,0.640082941223383,0.25262826565942714,1.0871804610697808,-1.0575589861118508,0.3098923576984577,0.7687774547001428,0.6416770296677918,0.3242881072026801,0.7707006369426752,0.20534577853203226,0.960830807685852,0.7228786251342642,0.6816816816816816,0.676829268292683,0.6873065015479877,0.6666666666666666,0.30978660179984635,-0.960830807685852,0.2970223128795624,0.29692623019218445,1.2571821212768555,-1.2571821212768555,1.1175559759140015,1.1174302101135254,99
